sample_idx,time_s,ao_v,ipg_est_mv,source_signal_uv
172,0.335938,0.28824792,0.288248,28.824792
173,0.337891,0.26380288,0.263803,26.380288
174,0.339844,0.26079652,0.260797,26.079652
175,0.341797,0.29658567,0.296586,29.658567
176,0.343750,0.30421989,0.304220,30.421989
177,0.345703,0.30728653,0.307287,30.728653
178,0.347656,0.26600703,0.266007,26.600703
179,0.349609,0.28910536,0.289105,28.910536
180,0.351562,0.27384019,0.273840,27.384019
181,0.353516,0.22831569,0.228316,22.831569
182,0.355469,0.24398448,0.243984,24.398448
183,0.357422,0.23070432,0.230704,23.070432
184,0.359375,0.25817433,0.258174,25.817433
185,0.361328,0.29377941,0.293779,29.377941
186,0.363281,0.30721868,0.307219,30.721868
187,0.365234,0.30639998,0.306400,30.639998
188,0.367188,0.27079028,0.270790,27.079028
189,0.369141,0.24539728,0.245397,24.539728
190,0.371094,0.21743820,0.217438,21.743820
191,0.373047,0.25607183,0.256072,25.607183
192,0.375000,0.26942960,0.269430,26.942960
193,0.376953,0.29493662,0.294937,29.493662
194,0.378906,0.29066850,0.290669,29.066850
195,0.380859,0.27620826,0.276208,27.620826
196,0.382812,0.28303561,0.283036,28.303561
197,0.384766,0.27837825,0.278378,27.837825
198,0.386719,0.26928320,0.269283,26.928320
199,0.388672,0.29355042,0.293550,29.355042
200,0.390625,0.33646877,0.336469,33.646877
201,0.392578,0.35218399,0.352184,35.218399
202,0.394531,0.36045645,0.360456,36.045645
203,0.396484,0.37308850,0.373089,37.308850
204,0.398438,0.38394712,0.383947,38.394712
205,0.400391,0.35215206,0.352152,35.215206
206,0.402344,0.37327464,0.373275,37.327464
207,0.404297,0.35893578,0.358936,35.893578
208,0.406250,0.35151382,0.351514,35.151382
209,0.408203,0.37081985,0.370820,37.081985
210,0.410156,0.32557281,0.325573,32.557281
211,0.412109,0.27482953,0.274830,27.482953
212,0.414062,0.27236381,0.272364,27.236381
213,0.416016,0.28526616,0.285266,28.526616
214,0.417969,0.29550375,0.295504,29.550375
215,0.419922,0.30168549,0.301685,30.168549
216,0.421875,0.31787039,0.317870,31.787039
217,0.423828,0.27543491,0.275435,27.543491
218,0.425781,0.30048474,0.300485,30.048474
219,0.427734,0.32610236,0.326102,32.610236
220,0.429688,0.28467744,0.284677,28.467744
221,0.431641,0.28752426,0.287524,28.752426
222,0.433594,0.28647281,0.286473,28.647281
223,0.435547,0.30596427,0.305964,30.596427
224,0.437500,0.26180284,0.261803,26.180284
225,0.439453,0.27020833,0.270208,27.020833
226,0.441406,0.28437891,0.284379,28.437891
227,0.443359,0.27998656,0.279987,27.998656
228,0.445312,0.26250305,0.262503,26.250305
229,0.447266,0.25568149,0.255681,25.568149
230,0.449219,0.23794521,0.237945,23.794521
231,0.451172,0.21334486,0.213345,21.334486
232,0.453125,0.22111835,0.221118,22.111835
233,0.455078,0.23128968,0.231290,23.128968
234,0.457031,0.21373555,0.213736,21.373555
235,0.458984,0.21567530,0.215675,21.567530
236,0.460938,0.21856432,0.218564,21.856432
237,0.462891,0.24945722,0.249457,24.945722
238,0.464844,0.21658972,0.216590,21.658972
239,0.466797,0.21891988,0.218920,21.891988
240,0.468750,0.21193738,0.211937,21.193738
241,0.470703,0.24356092,0.243561,24.356092
242,0.472656,0.25236521,0.252365,25.236521
243,0.474609,0.28455780,0.284558,28.455780
244,0.476562,0.29840896,0.298409,29.840896
245,0.478516,0.27544244,0.275442,27.544244
246,0.480469,0.27098032,0.270980,27.098032
247,0.482422,0.26257243,0.262572,26.257243
248,0.484375,0.27619702,0.276197,27.619702
249,0.486328,0.27303404,0.273034,27.303404
250,0.488281,0.28898084,0.288981,28.898084
251,0.490234,0.27192744,0.271927,27.192744
252,0.492188,0.25639195,0.256392,25.639195
253,0.494141,0.24972051,0.249721,24.972051
254,0.496094,0.24371711,0.243717,24.371711
255,0.498047,0.26059641,0.260596,26.059641
256,0.500000,0.24053121,0.240531,24.053121
257,0.501953,0.24442342,0.244423,24.442342
258,0.503906,0.24264108,0.242641,24.264108
259,0.505859,0.21689145,0.216891,21.689145
260,0.507812,0.23257234,0.232572,23.257234
261,0.509766,0.22618473,0.226185,22.618473
262,0.511719,0.19778014,0.197780,19.778014
263,0.513672,0.22872073,0.228721,22.872073
264,0.515625,0.23503837,0.235038,23.503837
265,0.517578,0.25076123,0.250761,25.076123
266,0.519531,0.26764364,0.267644,26.764364
267,0.521484,0.30666899,0.306669,30.666899
268,0.523438,0.31355917,0.313559,31.355917
269,0.525391,0.30822597,0.308226,30.822597
270,0.527344,0.31542438,0.315424,31.542438
271,0.529297,0.34056659,0.340567,34.056659
272,0.531250,0.36126435,0.361264,36.126435
273,0.533203,0.36751740,0.367517,36.751740
274,0.535156,0.31501390,0.315014,31.501390
275,0.537109,0.27024015,0.270240,27.024015
276,0.539062,0.26206962,0.262070,26.206962
277,0.541016,0.30636512,0.306365,30.636512
278,0.542969,0.30218201,0.302182,30.218201
279,0.544922,0.28134173,0.281342,28.134173
280,0.546875,0.26885317,0.268853,26.885317
281,0.548828,0.26561064,0.265611,26.561064
282,0.550781,0.27057738,0.270577,27.057738
283,0.552734,0.24143369,0.241434,24.143369
284,0.554688,0.26378032,0.263780,26.378032
285,0.556641,0.29879470,0.298795,29.879470
286,0.558594,0.31235765,0.312358,31.235765
287,0.560547,0.33439582,0.334396,33.439582
288,0.562500,0.32834880,0.328349,32.834880
289,0.564453,0.29547637,0.295476,29.547637
290,0.566406,0.30637619,0.306376,30.637619
291,0.568359,0.32185992,0.321860,32.185992
292,0.570312,0.30389286,0.303893,30.389286
293,0.572266,0.32137959,0.321380,32.137959
294,0.574219,0.32475472,0.324755,32.475472
295,0.576172,0.33867697,0.338677,33.867697
296,0.578125,0.32685178,0.326852,32.685178
297,0.580078,0.30879989,0.308800,30.879989
298,0.582031,0.31569308,0.315693,31.569308
299,0.583984,0.31189976,0.311900,31.189976
300,0.585938,0.31934812,0.319348,31.934812
301,0.587891,0.31747969,0.317480,31.747969
302,0.589844,0.28523871,0.285239,28.523871
303,0.591797,0.29039342,0.290393,29.039342
304,0.593750,0.30159661,0.301597,30.159661
305,0.595703,0.26047430,0.260474,26.047430
306,0.597656,0.26139276,0.261393,26.139276
307,0.599609,0.29288799,0.292888,29.288799
308,0.601562,0.32232358,0.322324,32.232358
309,0.603516,0.29652342,0.296523,29.652342
310,0.605469,0.29381889,0.293819,29.381889
311,0.607422,0.25771816,0.257718,25.771816
312,0.609375,0.26120766,0.261208,26.120766
313,0.611328,0.27199376,0.271994,27.199376
314,0.613281,0.26759203,0.267592,26.759203
315,0.615234,0.28128734,0.281287,28.128734
316,0.617188,0.24678273,0.246783,24.678273
317,0.619141,0.24593903,0.245939,24.593903
318,0.621094,0.24865328,0.248653,24.865328
319,0.623047,0.26741149,0.267411,26.741149
320,0.625000,0.28220952,0.282210,28.220952
321,0.626953,0.24602759,0.246028,24.602759
322,0.628906,0.22590182,0.225902,22.590182
323,0.630859,0.25969565,0.259696,25.969565
324,0.632812,0.26455815,0.264558,26.455815
325,0.634766,0.25102738,0.251027,25.102738
326,0.636719,0.24646619,0.246466,24.646619
327,0.638672,0.27563354,0.275634,27.563354
328,0.640625,0.25627989,0.256280,25.627989
329,0.642578,0.24588467,0.245885,24.588467
330,0.644531,0.26258824,0.262588,26.258824
331,0.646484,0.24000824,0.240008,24.000824
332,0.648438,0.25312519,0.253125,25.312519
333,0.650391,0.17389795,0.173898,17.389795
334,0.652344,0.15829731,0.158297,15.829731
335,0.654297,0.20111918,0.201119,20.111918
336,0.656250,0.19593380,0.195934,19.593380
337,0.658203,0.21636621,0.216366,21.636621
338,0.660156,0.21317525,0.213175,21.317525
339,0.662109,0.20999525,0.209995,20.999525
340,0.664062,0.20610697,0.206107,20.610697
341,0.666016,0.23789364,0.237894,23.789364
342,0.667969,0.25025734,0.250257,25.025734
343,0.669922,0.27151844,0.271518,27.151844
344,0.671875,0.29589971,0.295900,29.589971
345,0.673828,0.27127550,0.271275,27.127550
346,0.675781,0.26283977,0.262840,26.283977
347,0.677734,0.25947393,0.259474,25.947393
348,0.679688,0.25788276,0.257883,25.788276
349,0.681641,0.23099147,0.230991,23.099147
350,0.683594,0.22801077,0.228011,22.801077
351,0.685547,0.25039266,0.250393,25.039266
352,0.687500,0.18431802,0.184318,18.431802
353,0.689453,0.16265102,0.162651,16.265102
354,0.691406,0.22391062,0.223911,22.391062
355,0.693359,0.19783377,0.197834,19.783377
356,0.695312,0.21530587,0.215306,21.530587
357,0.697266,0.23474662,0.234747,23.474662
358,0.699219,0.27755143,0.277551,27.755143
359,0.701172,0.24977814,0.249778,24.977814
360,0.703125,0.25598280,0.255983,25.598280
361,0.705078,0.25570512,0.255705,25.570512
362,0.707031,0.29451257,0.294513,29.451257
363,0.708984,0.28729616,0.287296,28.729616
364,0.710938,0.27735618,0.277356,27.735618
365,0.712891,0.26886811,0.268868,26.886811
366,0.714844,0.25342417,0.253424,25.342417
367,0.716797,0.25581250,0.255812,25.581250
368,0.718750,0.26760341,0.267603,26.760341
369,0.720703,0.26452751,0.264528,26.452751
370,0.722656,0.26843956,0.268440,26.843956
371,0.724609,0.25251753,0.252518,25.251753
372,0.726562,0.25452144,0.254521,25.452144
373,0.728516,0.22527706,0.225277,22.527706
374,0.730469,0.21308990,0.213090,21.308990
375,0.732422,0.24381694,0.243817,24.381694
376,0.734375,0.23084919,0.230849,23.084919
377,0.736328,0.24546817,0.245468,24.546817
378,0.738281,0.22914894,0.229149,22.914894
379,0.740234,0.20569493,0.205695,20.569493
380,0.742188,0.20071764,0.200718,20.071764
381,0.744141,0.22240329,0.222403,22.240329
382,0.746094,0.24133339,0.241333,24.133339
383,0.748047,0.26544078,0.265441,26.544078
384,0.750000,0.26996533,0.269965,26.996533
385,0.751953,0.25114994,0.251150,25.114994
386,0.753906,0.22450765,0.224508,22.450765
387,0.755859,0.21019010,0.210190,21.019010
388,0.757812,0.20410239,0.204102,20.410239
389,0.759766,0.22088969,0.220890,22.088969
390,0.761719,0.22809131,0.228091,22.809131
391,0.763672,0.25896101,0.258961,25.896101
392,0.765625,0.30483828,0.304838,30.483828
393,0.767578,0.33034485,0.330345,33.034485
394,0.769531,0.32685827,0.326858,32.685827
395,0.771484,0.32316898,0.323169,32.316898
396,0.773438,0.37042032,0.370420,37.042032
397,0.775391,0.38356572,0.383566,38.356572
398,0.777344,0.36456120,0.364561,36.456120
399,0.779297,0.35994307,0.359943,35.994307
400,0.781250,0.34933766,0.349338,34.933766
401,0.783203,0.31189571,0.311896,31.189571
402,0.785156,0.29807821,0.298078,29.807821
403,0.787109,0.28478441,0.284784,28.478441
404,0.789062,0.23999041,0.239990,23.999041
405,0.791016,0.22969958,0.229700,22.969958
406,0.792969,0.21944208,0.219442,21.944208
407,0.794922,0.25260955,0.252610,25.260955
408,0.796875,0.25553544,0.255535,25.553544
409,0.798828,0.24400141,0.244001,24.400141
410,0.800781,0.23473434,0.234734,23.473434
411,0.802734,0.18979895,0.189799,18.979895
412,0.804688,0.16420501,0.164205,16.420501
413,0.806641,0.20322866,0.203229,20.322866
414,0.808594,0.21462274,0.214623,21.462274
415,0.810547,0.27048605,0.270486,27.048605
416,0.812500,0.26378247,0.263782,26.378247
417,0.814453,0.29419131,0.294191,29.419131
418,0.816406,0.28033003,0.280330,28.033003
419,0.818359,0.28820547,0.288205,28.820547
420,0.820312,0.30524441,0.305244,30.524441
421,0.822266,0.32048315,0.320483,32.048315
422,0.824219,0.31103428,0.311034,31.103428
423,0.826172,0.33354854,0.333549,33.354854
424,0.828125,0.31831418,0.318314,31.831418
425,0.830078,0.32510337,0.325103,32.510337
426,0.832031,0.29791721,0.297917,29.791721
427,0.833984,0.25847527,0.258475,25.847527
428,0.835938,0.24487904,0.244879,24.487904
429,0.837891,0.21242662,0.212427,21.242662
430,0.839844,0.20893561,0.208936,20.893561
431,0.841797,0.17876553,0.178766,17.876553
432,0.843750,0.18568833,0.185688,18.568833
433,0.845703,0.18997511,0.189975,18.997511
434,0.847656,0.19750164,0.197502,19.750164
435,0.849609,0.24506106,0.245061,24.506106
436,0.851562,0.23849897,0.238499,23.849897
437,0.853516,0.24050022,0.240500,24.050022
438,0.855469,0.21175607,0.211756,21.175607
439,0.857422,0.22777338,0.227773,22.777338
440,0.859375,0.21584275,0.215843,21.584275
441,0.861328,0.18835985,0.188360,18.835985
442,0.863281,0.16616834,0.166168,16.616834
443,0.865234,0.16072656,0.160727,16.072656
444,0.867188,0.17463435,0.174634,17.463435
445,0.869141,0.22074126,0.220741,22.074126
446,0.871094,0.26178515,0.261785,26.178515
447,0.873047,0.24206691,0.242067,24.206691
448,0.875000,0.24950200,0.249502,24.950200
449,0.876953,0.25115921,0.251159,25.115921
450,0.878906,0.23951843,0.239518,23.951843
451,0.880859,0.22653242,0.226532,22.653242
452,0.882812,0.23637650,0.236377,23.637650
453,0.884766,0.27780308,0.277803,27.780308
454,0.886719,0.24528446,0.245284,24.528446
455,0.888672,0.25742368,0.257424,25.742368
456,0.890625,0.26391654,0.263917,26.391654
457,0.892578,0.29755693,0.297557,29.755693
458,0.894531,0.30269962,0.302700,30.269962
459,0.896484,0.27325184,0.273252,27.325184
460,0.898438,0.30242910,0.302429,30.242910
461,0.900391,0.27412598,0.274126,27.412598
462,0.902344,0.26074714,0.260747,26.074714
463,0.904297,0.24038797,0.240388,24.038797
464,0.906250,0.24812989,0.248130,24.812989
465,0.908203,0.21385960,0.213860,21.385960
466,0.910156,0.20913601,0.209136,20.913601
467,0.912109,0.18994758,0.189948,18.994758
468,0.914062,0.19432700,0.194327,19.432700
469,0.916016,0.19823468,0.198235,19.823468
470,0.917969,0.20312560,0.203126,20.312560
471,0.919922,0.23954399,0.239544,23.954399
472,0.921875,0.24219300,0.242193,24.219300
473,0.923828,0.26923314,0.269233,26.923314
474,0.925781,0.26766213,0.267662,26.766213
475,0.927734,0.25716649,0.257166,25.716649
476,0.929688,0.29425152,0.294252,29.425152
477,0.931641,0.30614167,0.306142,30.614167
478,0.933594,0.27322299,0.273223,27.322299
479,0.935547,0.27366365,0.273664,27.366365
480,0.937500,0.24268237,0.242682,24.268237
481,0.939453,0.24177670,0.241777,24.177670
482,0.941406,0.24188426,0.241884,24.188426
483,0.943359,0.26469814,0.264698,26.469814
484,0.945312,0.30003249,0.300032,30.003249
485,0.947266,0.29901645,0.299016,29.901645
486,0.949219,0.24687577,0.246876,24.687577
487,0.951172,0.23251787,0.232518,23.251787
488,0.953125,0.21106874,0.211069,21.106874
489,0.955078,0.22066855,0.220669,22.066855
490,0.957031,0.24234988,0.242350,24.234988
491,0.958984,0.26004183,0.260042,26.004183
492,0.960938,0.24153516,0.241535,24.153516
493,0.962891,0.26405334,0.264053,26.405334
494,0.964844,0.24407322,0.244073,24.407322
495,0.966797,0.23744345,0.237443,23.744345
496,0.968750,0.29812722,0.298127,29.812722
497,0.970703,0.30295201,0.302952,30.295201
498,0.972656,0.30158956,0.301590,30.158956
499,0.974609,0.31207681,0.312077,31.207681
500,0.976562,0.26842260,0.268423,26.842260
501,0.978516,0.27884860,0.278849,27.884860
502,0.980469,0.26118691,0.261187,26.118691
503,0.982422,0.26342096,0.263421,26.342096
504,0.984375,0.27794303,0.277943,27.794303
505,0.986328,0.26324753,0.263248,26.324753
506,0.988281,0.22361373,0.223614,22.361373
507,0.990234,0.23429441,0.234294,23.429441
508,0.992188,0.25978374,0.259784,25.978374
509,0.994141,0.22916749,0.229167,22.916749
510,0.996094,0.22283102,0.222831,22.283102
511,0.998047,0.23701503,0.237015,23.701503
512,1.000000,0.25974293,0.259743,25.974293
513,1.001953,0.23923311,0.239233,23.923311
514,1.003906,0.20023384,0.200234,20.023384
515,1.005859,0.19568925,0.195689,19.568925
516,1.007812,0.19814527,0.198145,19.814527
517,1.009766,0.18263825,0.182638,18.263825
518,1.011719,0.21187769,0.211878,21.187769
519,1.013672,0.23393437,0.233934,23.393437
520,1.015625,0.22985086,0.229851,22.985086
521,1.017578,0.22732848,0.227328,22.732848
522,1.019531,0.21966418,0.219664,21.966418
523,1.021484,0.22524950,0.225249,22.524950
524,1.023438,0.24996116,0.249961,24.996116
525,1.025391,0.23743933,0.237439,23.743933
526,1.027344,0.24704649,0.247046,24.704649
527,1.029297,0.25724507,0.257245,25.724507
528,1.031250,0.26560819,0.265608,26.560819
529,1.033203,0.24365035,0.243650,24.365035
530,1.035156,0.23295857,0.232959,23.295857
531,1.037109,0.21990239,0.219902,21.990239
532,1.039062,0.18171701,0.181717,18.171701
533,1.041016,0.18578080,0.185781,18.578080
534,1.042969,0.19225987,0.192260,19.225987
535,1.044922,0.23808883,0.238089,23.808883
536,1.046875,0.25239082,0.252391,25.239082
537,1.048828,0.23735959,0.237360,23.735959
538,1.050781,0.24049154,0.240492,24.049154
539,1.052734,0.21977202,0.219772,21.977202
540,1.054688,0.20536711,0.205367,20.536711
541,1.056641,0.24027181,0.240272,24.027181
542,1.058594,0.25672837,0.256728,25.672837
543,1.060547,0.28362736,0.283627,28.362736
544,1.062500,0.27468117,0.274681,27.468117
545,1.064453,0.26983108,0.269831,26.983108
546,1.066406,0.25631034,0.256310,25.631034
547,1.068359,0.23665642,0.236656,23.665642
548,1.070312,0.26776328,0.267763,26.776328
549,1.072266,0.26582735,0.265827,26.582735
550,1.074219,0.29769730,0.297697,29.769730
551,1.076172,0.29379566,0.293796,29.379566
552,1.078125,0.28290073,0.282901,28.290073
553,1.080078,0.26928976,0.269290,26.928976
554,1.082031,0.24107407,0.241074,24.107407
555,1.083984,0.23320227,0.233202,23.320227
556,1.085938,0.25604730,0.256047,25.604730
557,1.087891,0.24913857,0.249139,24.913857
558,1.089844,0.24997959,0.249980,24.997959
559,1.091797,0.26100452,0.261005,26.100452
560,1.093750,0.26225579,0.262256,26.225579
561,1.095703,0.26407191,0.264072,26.407191
562,1.097656,0.27471881,0.274719,27.471881
563,1.099609,0.29389943,0.293899,29.389943
564,1.101562,0.25425464,0.254255,25.425464
565,1.103516,0.28240721,0.282407,28.240721
566,1.105469,0.28813922,0.288139,28.813922
567,1.107422,0.29118146,0.291181,29.118146
568,1.109375,0.26579148,0.265791,26.579148
569,1.111328,0.22125579,0.221256,22.125579
570,1.113281,0.24455920,0.244559,24.455920
571,1.115234,0.25123212,0.251232,25.123212
572,1.117188,0.22612058,0.226121,22.612058
573,1.119141,0.23244678,0.232447,23.244678
574,1.121094,0.23293254,0.232933,23.293254
575,1.123047,0.25201772,0.252018,25.201772
576,1.125000,0.26074884,0.260749,26.074884
577,1.126953,0.26427986,0.264280,26.427986
578,1.128906,0.24105019,0.241050,24.105019
579,1.130859,0.23442752,0.234428,23.442752
580,1.132812,0.22575618,0.225756,22.575618
581,1.134766,0.24401982,0.244020,24.401982
582,1.136719,0.25756559,0.257566,25.756559
583,1.138672,0.25072016,0.250720,25.072016
584,1.140625,0.25531958,0.255320,25.531958
585,1.142578,0.26681720,0.266817,26.681720
586,1.144531,0.24603628,0.246036,24.603628
587,1.146484,0.27523050,0.275230,27.523050
588,1.148438,0.27671089,0.276711,27.671089
589,1.150391,0.22311794,0.223118,22.311794
590,1.152344,0.22212423,0.222124,22.212423
591,1.154297,0.19557216,0.195572,19.557216
592,1.156250,0.15951799,0.159518,15.951799
593,1.158203,0.17040405,0.170404,17.040405
594,1.160156,0.12279873,0.122799,12.279873
595,1.162109,0.13951059,0.139511,13.951059
596,1.164062,0.17564280,0.175643,17.564280
597,1.166016,0.19649022,0.196490,19.649022
598,1.167969,0.16917676,0.169177,16.917676
599,1.169922,0.15836811,0.158368,15.836811
600,1.171875,0.16570462,0.165705,16.570462
601,1.173828,0.16879874,0.168799,16.879874
602,1.175781,0.13835774,0.138358,13.835774
603,1.177734,0.15001022,0.150010,15.001022
604,1.179688,0.16594116,0.165941,16.594116
