sample_idx,time_s,signal_v,ipg_est_mv
100,0.195312,-0.10813292,-0.108133
101,0.197266,-0.10361034,-0.103610
102,0.199219,-0.08936769,-0.089368
103,0.201172,-0.11086151,-0.110862
104,0.203125,-0.13275593,-0.132756
105,0.205078,-0.10858864,-0.108589
106,0.207031,-0.08146105,-0.081461
107,0.208984,-0.11332259,-0.113323
108,0.210938,-0.07782439,-0.077824
109,0.212891,-0.07867978,-0.078680
110,0.214844,-0.04873345,-0.048733
111,0.216797,-0.05583567,-0.055836
112,0.218750,-0.01164822,-0.011648
113,0.220703,-0.06853004,-0.068530
114,0.222656,-0.06484283,-0.064843
115,0.224609,-0.05681379,-0.056814
116,0.226562,-0.02996494,-0.029965
117,0.228516,-0.01866164,-0.018662
118,0.230469,-0.07369522,-0.073695
119,0.232422,-0.09598239,-0.095982
120,0.234375,-0.08252701,-0.082527
121,0.236328,-0.08464418,-0.084644
122,0.238281,-0.10031256,-0.100313
123,0.240234,-0.11712875,-0.117129
124,0.242188,-0.06900611,-0.069006
125,0.244141,-0.01910692,-0.019107
126,0.246094,-0.04381418,-0.043814
127,0.248047,-0.11074984,-0.110750
128,0.250000,-0.15444309,-0.154443
129,0.251953,-0.17436783,-0.174368
130,0.253906,-0.17491349,-0.174913
131,0.255859,-0.14412236,-0.144122
132,0.257812,-0.17520379,-0.175204
133,0.259766,-0.17524729,-0.175247
134,0.261719,-0.17920733,-0.179207
135,0.263672,-0.20447040,-0.204470
136,0.265625,-0.15805714,-0.158057
137,0.267578,-0.15101755,-0.151018
138,0.269531,-0.14265526,-0.142655
139,0.271484,-0.11288206,-0.112882
140,0.273438,-0.12452454,-0.124525
141,0.275391,-0.07099187,-0.070992
142,0.277344,-0.04554675,-0.045547
143,0.279297,-0.02204444,-0.022044
144,0.281250,-0.00872450,-0.008724
145,0.283203,-0.09270799,-0.092708
146,0.285156,-0.09886895,-0.098869
147,0.287109,-0.05579821,-0.055798
148,0.289062,-0.10857834,-0.108578
149,0.291016,-0.13091725,-0.130917
150,0.292969,-0.17140407,-0.171404
151,0.294922,-0.16439270,-0.164393
152,0.296875,-0.14076377,-0.140764
153,0.298828,-0.14348640,-0.143486
154,0.300781,-0.12489401,-0.124894
155,0.302734,-0.14031730,-0.140317
156,0.304688,-0.11815180,-0.118152
157,0.306641,-0.10453699,-0.104537
158,0.308594,-0.10747258,-0.107473
159,0.310547,-0.09909476,-0.099095
160,0.312500,-0.07975173,-0.079752
161,0.314453,-0.06512086,-0.065121
162,0.316406,-0.06814905,-0.068149
163,0.318359,-0.11126593,-0.111266
164,0.320312,-0.06160821,-0.061608
165,0.322266,-0.05303789,-0.053038
166,0.324219,-0.07932211,-0.079322
167,0.326172,0.00071231,0.000712
168,0.328125,0.03095859,0.030959
169,0.330078,0.02227787,0.022278
170,0.332031,0.02101792,0.021018
171,0.333984,-0.02022778,-0.020228
172,0.335938,-0.01844588,-0.018446
173,0.337891,-0.03763818,-0.037638
174,0.339844,-0.09462999,-0.094630
175,0.341797,-0.08488528,-0.084885
176,0.343750,-0.07125902,-0.071259
177,0.345703,-0.09027362,-0.090274
178,0.347656,-0.09728061,-0.097281
179,0.349609,-0.06491915,-0.064919
180,0.351562,-0.04389447,-0.043894
181,0.353516,-0.09692006,-0.096920
182,0.355469,-0.15209017,-0.152090
183,0.357422,-0.16385500,-0.163855
184,0.359375,-0.13686697,-0.136867
185,0.361328,-0.13562532,-0.135625
186,0.363281,-0.10482296,-0.104823
187,0.365234,-0.11884341,-0.118843
188,0.367188,-0.11063580,-0.110636
189,0.369141,-0.12171522,-0.121715
190,0.371094,-0.13104829,-0.131048
191,0.373047,-0.12949700,-0.129497
192,0.375000,-0.14628600,-0.146286
193,0.376953,-0.17959105,-0.179591
194,0.378906,-0.24885477,-0.248855
195,0.380859,-0.16327739,-0.163277
196,0.382812,-0.16549867,-0.165499
197,0.384766,-0.11664170,-0.116642
198,0.386719,-0.09020429,-0.090204
199,0.388672,-0.09774215,-0.097742
200,0.390625,-0.08259910,-0.082599
201,0.392578,-0.09830501,-0.098305
202,0.394531,-0.06078969,-0.060790
203,0.396484,-0.10232479,-0.102325
204,0.398438,-0.07889697,-0.078897
205,0.400391,-0.10602200,-0.106022
206,0.402344,-0.13760374,-0.137604
207,0.404297,-0.11006153,-0.110062
208,0.406250,-0.10491529,-0.104915
209,0.408203,-0.05030093,-0.050301
210,0.410156,-0.03602219,-0.036022
211,0.412109,-0.09764920,-0.097649
212,0.414062,-0.13634730,-0.136347
213,0.416016,-0.19129835,-0.191298
214,0.417969,-0.14948907,-0.149489
215,0.419922,-0.16110062,-0.161101
216,0.421875,-0.24023128,-0.240231
217,0.423828,-0.19639099,-0.196391
218,0.425781,-0.15678944,-0.156789
219,0.427734,-0.20057750,-0.200578
220,0.429688,-0.20813729,-0.208137
221,0.431641,-0.19853663,-0.198537
222,0.433594,-0.18485285,-0.184853
223,0.435547,-0.17689768,-0.176898
224,0.437500,-0.20272106,-0.202721
225,0.439453,-0.21559797,-0.215598
226,0.441406,-0.23730895,-0.237309
227,0.443359,-0.19137780,-0.191378
228,0.445312,-0.16061151,-0.160612
229,0.447266,-0.14960358,-0.149604
230,0.449219,-0.17590477,-0.175905
231,0.451172,-0.16797408,-0.167974
232,0.453125,-0.15128830,-0.151288
233,0.455078,-0.16758072,-0.167581
234,0.457031,-0.13697240,-0.136972
235,0.458984,-0.18398439,-0.183984
236,0.460938,-0.16748787,-0.167488
237,0.462891,-0.14350233,-0.143502
238,0.464844,-0.16114195,-0.161142
239,0.466797,-0.13815753,-0.138158
240,0.468750,-0.15694518,-0.156945
241,0.470703,-0.16012905,-0.160129
242,0.472656,-0.15016850,-0.150168
243,0.474609,-0.16984825,-0.169848
244,0.476562,-0.20254844,-0.202548
245,0.478516,-0.19669919,-0.196699
246,0.480469,-0.25500889,-0.255009
247,0.482422,-0.22996331,-0.229963
248,0.484375,-0.25940517,-0.259405
249,0.486328,-0.21710995,-0.217110
250,0.488281,-0.26107597,-0.261076
251,0.490234,-0.26679589,-0.266796
252,0.492188,-0.25099593,-0.250996
253,0.494141,-0.28371150,-0.283711
254,0.496094,-0.21888143,-0.218881
255,0.498047,-0.23275012,-0.232750
256,0.500000,-0.21335955,-0.213360
257,0.501953,-0.17316027,-0.173160
258,0.503906,-0.16561127,-0.165611
259,0.505859,-0.18007120,-0.180071
260,0.507812,-0.20708237,-0.207082
261,0.509766,-0.19182494,-0.191825
262,0.511719,-0.15108006,-0.151080
263,0.513672,-0.14639386,-0.146394
264,0.515625,-0.11406986,-0.114070
265,0.517578,-0.11955603,-0.119556
266,0.519531,-0.19876401,-0.198764
267,0.521484,-0.23072478,-0.230725
268,0.523438,-0.22254872,-0.222549
269,0.525391,-0.22918436,-0.229184
270,0.527344,-0.24578101,-0.245781
271,0.529297,-0.29286578,-0.292866
272,0.531250,-0.32688530,-0.326885
273,0.533203,-0.30523879,-0.305239
274,0.535156,-0.29382029,-0.293820
275,0.537109,-0.27363017,-0.273630
276,0.539062,-0.30615281,-0.306153
277,0.541016,-0.34330933,-0.343309
278,0.542969,-0.34309834,-0.343098
279,0.544922,-0.37048212,-0.370482
280,0.546875,-0.33042796,-0.330428
281,0.548828,-0.30654789,-0.306548
282,0.550781,-0.33255351,-0.332554
283,0.552734,-0.27460818,-0.274608
284,0.554688,-0.21528396,-0.215284
285,0.556641,-0.20408179,-0.204082
286,0.558594,-0.16580245,-0.165802
287,0.560547,-0.16543677,-0.165437
288,0.562500,-0.17871938,-0.178719
289,0.564453,-0.17027569,-0.170276
290,0.566406,-0.19109368,-0.191094
291,0.568359,-0.24973704,-0.249737
292,0.570312,-0.26285251,-0.262853
293,0.572266,-0.25140446,-0.251404
294,0.574219,-0.20109010,-0.201090
295,0.576172,-0.19513580,-0.195136
296,0.578125,-0.20396615,-0.203966
297,0.580078,-0.16515234,-0.165152
298,0.582031,-0.27039019,-0.270390
299,0.583984,-0.25252940,-0.252529
300,0.585938,-0.16477045,-0.164770
301,0.587891,-0.20349418,-0.203494
302,0.589844,-0.19101346,-0.191013
303,0.591797,-0.22441828,-0.224418
304,0.593750,-0.23617929,-0.236179
305,0.595703,-0.26659754,-0.266598
306,0.597656,-0.25691000,-0.256910
307,0.599609,-0.25563106,-0.255631
308,0.601562,-0.23960390,-0.239604
309,0.603516,-0.22388069,-0.223881
310,0.605469,-0.27196069,-0.271961
311,0.607422,-0.22584207,-0.225842
312,0.609375,-0.24886979,-0.248870
313,0.611328,-0.24384229,-0.243842
314,0.613281,-0.24270113,-0.242701
315,0.615234,-0.23494269,-0.234943
316,0.617188,-0.15003788,-0.150038
317,0.619141,-0.13448893,-0.134489
318,0.621094,-0.16336816,-0.163368
319,0.623047,-0.14556595,-0.145566
320,0.625000,-0.18507065,-0.185071
321,0.626953,-0.23124259,-0.231243
322,0.628906,-0.24359960,-0.243600
323,0.630859,-0.20900888,-0.209009
324,0.632812,-0.21300621,-0.213006
325,0.634766,-0.19401383,-0.194014
326,0.636719,-0.21536346,-0.215363
327,0.638672,-0.22905216,-0.229052
328,0.640625,-0.19237878,-0.192379
329,0.642578,-0.22644042,-0.226440
330,0.644531,-0.22554720,-0.225547
331,0.646484,-0.19034438,-0.190344
332,0.648438,-0.15685014,-0.156850
333,0.650391,-0.09944040,-0.099440
334,0.652344,-0.07741690,-0.077417
335,0.654297,-0.12458078,-0.124581
336,0.656250,-0.16830190,-0.168302
337,0.658203,-0.15933290,-0.159333
338,0.660156,-0.17509794,-0.175098
339,0.662109,-0.20043146,-0.200431
340,0.664062,-0.22484208,-0.224842
341,0.666016,-0.20284632,-0.202846
342,0.667969,-0.18471807,-0.184718
343,0.669922,-0.17890409,-0.178904
344,0.671875,-0.22071163,-0.220712
345,0.673828,-0.20912971,-0.209130
346,0.675781,-0.16767535,-0.167675
347,0.677734,-0.18639063,-0.186391
348,0.679688,-0.19045981,-0.190460
349,0.681641,-0.21621780,-0.216218
350,0.683594,-0.21619848,-0.216198
351,0.685547,-0.16752208,-0.167522
352,0.687500,-0.14409236,-0.144092
353,0.689453,-0.17741388,-0.177414
354,0.691406,-0.15473067,-0.154731
355,0.693359,-0.09556566,-0.095566
356,0.695312,-0.11962299,-0.119623
357,0.697266,-0.12929655,-0.129297
358,0.699219,-0.09129361,-0.091294
359,0.701172,-0.09093768,-0.090938
360,0.703125,-0.08372566,-0.083726
361,0.705078,-0.05101687,-0.051017
362,0.707031,-0.07258005,-0.072580
363,0.708984,-0.07676796,-0.076768
364,0.710938,-0.11400473,-0.114005
365,0.712891,-0.13158363,-0.131584
366,0.714844,-0.09775929,-0.097759
367,0.716797,-0.13366501,-0.133665
368,0.718750,-0.13342674,-0.133427
369,0.720703,-0.14221048,-0.142210
370,0.722656,-0.13226740,-0.132267
371,0.724609,-0.15796408,-0.157964
372,0.726562,-0.22938490,-0.229385
373,0.728516,-0.24545155,-0.245452
374,0.730469,-0.21651119,-0.216511
375,0.732422,-0.18351805,-0.183518
376,0.734375,-0.13695519,-0.136955
377,0.736328,-0.14911703,-0.149117
378,0.738281,-0.12878814,-0.128788
379,0.740234,-0.05869182,-0.058692
380,0.742188,-0.08226624,-0.082266
381,0.744141,-0.02776120,-0.027761
382,0.746094,-0.03490183,-0.034902
383,0.748047,-0.04298278,-0.042983
384,0.750000,-0.03323691,-0.033237
385,0.751953,-0.06009353,-0.060094
386,0.753906,-0.04438212,-0.044382
387,0.755859,-0.03439770,-0.034398
388,0.757812,-0.08035204,-0.080352
389,0.759766,-0.08645244,-0.086452
390,0.761719,-0.13913328,-0.139133
391,0.763672,-0.15039478,-0.150395
392,0.765625,-0.12383272,-0.123833
393,0.767578,-0.16094015,-0.160940
394,0.769531,-0.12428493,-0.124285
395,0.771484,-0.10434621,-0.104346
396,0.773438,-0.12427631,-0.124276
397,0.775391,-0.15321361,-0.153214
398,0.777344,-0.11492349,-0.114923
399,0.779297,-0.08428875,-0.084289
400,0.781250,-0.09246046,-0.092460
401,0.783203,-0.06899276,-0.068993
402,0.785156,-0.03824445,-0.038244
403,0.787109,-0.07894451,-0.078945
404,0.789062,-0.02988104,-0.029881
405,0.791016,-0.06457629,-0.064576
406,0.792969,-0.10160486,-0.101605
407,0.794922,-0.10458665,-0.104587
408,0.796875,-0.07170547,-0.071705
409,0.798828,-0.07769961,-0.077700
410,0.800781,-0.06560595,-0.065606
411,0.802734,-0.07297225,-0.072972
412,0.804688,-0.03636269,-0.036363
413,0.806641,-0.05514588,-0.055146
414,0.808594,-0.03723754,-0.037238
415,0.810547,-0.10489083,-0.104891
416,0.812500,-0.08430125,-0.084301
417,0.814453,-0.04118466,-0.041185
418,0.816406,-0.02513320,-0.025133
419,0.818359,0.01969624,0.019696
420,0.820312,-0.05549451,-0.055495
421,0.822266,-0.05610199,-0.056102
422,0.824219,-0.10221693,-0.102217
423,0.826172,-0.10824088,-0.108241
424,0.828125,-0.09613740,-0.096137
425,0.830078,-0.13332155,-0.133322
426,0.832031,-0.10630728,-0.106307
427,0.833984,-0.13360614,-0.133606
428,0.835938,-0.14408416,-0.144084
429,0.837891,-0.13113846,-0.131138
430,0.839844,-0.10231912,-0.102319
431,0.841797,-0.12831357,-0.128314
432,0.843750,-0.15943528,-0.159435
433,0.845703,-0.18552461,-0.185525
434,0.847656,-0.23665893,-0.236659
435,0.849609,-0.19221814,-0.192218
436,0.851562,-0.09839862,-0.098399
437,0.853516,-0.16301316,-0.163013
438,0.855469,-0.14623432,-0.146234
439,0.857422,-0.16757894,-0.167579
440,0.859375,-0.15231365,-0.152314
441,0.861328,-0.09268371,-0.092684
442,0.863281,-0.08328029,-0.083280
443,0.865234,-0.09865910,-0.098659
444,0.867188,-0.04527180,-0.045272
445,0.869141,-0.05845810,-0.058458
446,0.871094,-0.16066352,-0.160664
447,0.873047,-0.10800760,-0.108008
448,0.875000,-0.14469988,-0.144700
449,0.876953,-0.15004369,-0.150044
450,0.878906,-0.18180308,-0.181803
451,0.880859,-0.15930802,-0.159308
452,0.882812,-0.17270071,-0.172701
453,0.884766,-0.19800324,-0.198003
454,0.886719,-0.14948614,-0.149486
455,0.888672,-0.16953778,-0.169538
456,0.890625,-0.17159042,-0.171590
457,0.892578,-0.16089302,-0.160893
458,0.894531,-0.18746061,-0.187461
459,0.896484,-0.17598152,-0.175982
460,0.898438,-0.14600224,-0.146002
461,0.900391,-0.15301873,-0.153019
462,0.902344,-0.18849057,-0.188491
463,0.904297,-0.16885460,-0.168855
464,0.906250,-0.13372393,-0.133724
465,0.908203,-0.20037055,-0.200371
466,0.910156,-0.19507573,-0.195076
467,0.912109,-0.18425267,-0.184253
468,0.914062,-0.20792937,-0.207929
469,0.916016,-0.23075193,-0.230752
470,0.917969,-0.15270614,-0.152706
471,0.919922,-0.11533178,-0.115332
472,0.921875,-0.12827242,-0.128272
473,0.923828,-0.17359402,-0.173594
474,0.925781,-0.16649303,-0.166493
475,0.927734,-0.13852879,-0.138529
476,0.929688,-0.14999339,-0.149993
477,0.931641,-0.20484994,-0.204850
478,0.933594,-0.19830697,-0.198307
479,0.935547,-0.21328894,-0.213289
480,0.937500,-0.21360387,-0.213604
481,0.939453,-0.25452181,-0.254522
482,0.941406,-0.24728498,-0.247285
483,0.943359,-0.18678504,-0.186785
484,0.945312,-0.18635798,-0.186358
485,0.947266,-0.18891558,-0.188916
486,0.949219,-0.17929529,-0.179295
487,0.951172,-0.20711832,-0.207118
488,0.953125,-0.15733673,-0.157337
489,0.955078,-0.17134919,-0.171349
490,0.957031,-0.22754771,-0.227548
491,0.958984,-0.19794392,-0.197944
492,0.960938,-0.14487754,-0.144878
493,0.962891,-0.11240006,-0.112400
494,0.964844,-0.18755972,-0.187560
495,0.966797,-0.22633999,-0.226340
496,0.968750,-0.18597777,-0.185978
497,0.970703,-0.22167700,-0.221677
498,0.972656,-0.16291083,-0.162911
499,0.974609,-0.16774871,-0.167749
500,0.976562,-0.21633772,-0.216338
501,0.978516,-0.18604416,-0.186044
502,0.980469,-0.15857076,-0.158571
503,0.982422,-0.15511413,-0.155114
504,0.984375,-0.15695866,-0.156959
505,0.986328,-0.16562417,-0.165624
506,0.988281,-0.14068061,-0.140681
507,0.990234,-0.12770736,-0.127707
508,0.992188,-0.15743020,-0.157430
509,0.994141,-0.16081404,-0.160814
510,0.996094,-0.15362242,-0.153622
511,0.998047,-0.15639182,-0.156392
512,1.000000,-0.17526557,-0.175266
513,1.001953,-0.17701217,-0.177012
514,1.003906,-0.19595111,-0.195951
515,1.005859,-0.24034702,-0.240347
516,1.007812,-0.25036753,-0.250368
517,1.009766,-0.19265824,-0.192658
518,1.011719,-0.14730844,-0.147308
519,1.013672,-0.12830897,-0.128309
520,1.015625,-0.12883045,-0.128830
521,1.017578,-0.09396452,-0.093965
522,1.019531,-0.07714010,-0.077140
523,1.021484,-0.09692489,-0.096925
524,1.023438,-0.07983612,-0.079836
525,1.025391,-0.02492690,-0.024927
526,1.027344,0.00338681,0.003387
527,1.029297,-0.01761762,-0.017618
528,1.031250,-0.03422610,-0.034226
529,1.033203,-0.10718664,-0.107187
530,1.035156,-0.08186362,-0.081864
531,1.037109,-0.10279764,-0.102798
532,1.039062,-0.12719124,-0.127191
533,1.041016,-0.12776472,-0.127765
534,1.042969,-0.16820193,-0.168202
535,1.044922,-0.10180968,-0.101810
536,1.046875,-0.11449559,-0.114496
537,1.048828,-0.10173528,-0.101735
538,1.050781,-0.11642766,-0.116428
539,1.052734,-0.10542526,-0.105425
540,1.054688,-0.10334672,-0.103347
541,1.056641,-0.13872211,-0.138722
542,1.058594,-0.13726679,-0.137267
543,1.060547,-0.07816496,-0.078165
544,1.062500,-0.07179075,-0.071791
545,1.064453,-0.10363697,-0.103637
546,1.066406,-0.12391371,-0.123914
547,1.068359,-0.11511633,-0.115116
548,1.070312,-0.11142560,-0.111426
549,1.072266,-0.06212884,-0.062129
550,1.074219,-0.08959575,-0.089596
551,1.076172,-0.09543438,-0.095434
552,1.078125,-0.06527156,-0.065272
553,1.080078,-0.12495872,-0.124959
554,1.082031,-0.12969115,-0.129691
555,1.083984,-0.13903981,-0.139040
556,1.085938,-0.17371891,-0.173719
557,1.087891,-0.13664137,-0.136641
558,1.089844,-0.14390450,-0.143904
559,1.091797,-0.14599967,-0.146000
560,1.093750,-0.14837347,-0.148373
561,1.095703,-0.12082317,-0.120823
562,1.097656,-0.11736064,-0.117361
563,1.099609,-0.08500365,-0.085004
564,1.101562,-0.01238440,-0.012384
565,1.103516,-0.02351074,-0.023511
566,1.105469,-0.03987176,-0.039872
567,1.107422,-0.02122241,-0.021222
568,1.109375,-0.03833935,-0.038339
569,1.111328,-0.07505851,-0.075059
570,1.113281,-0.08319759,-0.083198
571,1.115234,-0.03624524,-0.036245
572,1.117188,-0.06340230,-0.063402
573,1.119141,-0.07312276,-0.073123
574,1.121094,-0.05488198,-0.054882
575,1.123047,-0.05689222,-0.056892
576,1.125000,-0.12570280,-0.125703
577,1.126953,-0.12989660,-0.129897
578,1.128906,-0.07826815,-0.078268
579,1.130859,-0.14203642,-0.142036
580,1.132812,-0.13969236,-0.139692
581,1.134766,-0.09680036,-0.096800
582,1.136719,-0.11061524,-0.110615
583,1.138672,-0.08764382,-0.087644
584,1.140625,-0.04847341,-0.048473
585,1.142578,-0.04978575,-0.049786
586,1.144531,-0.05316192,-0.053162
587,1.146484,-0.02518540,-0.025185
588,1.148438,-0.02669912,-0.026699
589,1.150391,-0.05625372,-0.056254
590,1.152344,-0.04834008,-0.048340
591,1.154297,-0.05844336,-0.058443
592,1.156250,-0.08655587,-0.086556
593,1.158203,-0.07670241,-0.076702
594,1.160156,-0.04373679,-0.043737
595,1.162109,-0.04230876,-0.042309
596,1.164062,-0.03488154,-0.034882
597,1.166016,-0.02466652,-0.024667
598,1.167969,-0.03564502,-0.035645
599,1.169922,-0.07145504,-0.071455
600,1.171875,0.00044440,0.000444
601,1.173828,0.00453703,0.004537
602,1.175781,-0.05701425,-0.057014
603,1.177734,-0.05914367,-0.059144
604,1.179688,-0.03828906,-0.038289
605,1.181641,-0.02175573,-0.021756
606,1.183594,-0.04846452,-0.048465
607,1.185547,-0.06421015,-0.064210
608,1.187500,-0.05902726,-0.059027
609,1.189453,-0.05121122,-0.051211
610,1.191406,-0.02573268,-0.025733
611,1.193359,-0.03468341,-0.034683
612,1.195312,-0.01734634,-0.017346
613,1.197266,0.02212896,0.022129
614,1.199219,-0.04042297,-0.040423
615,1.201172,-0.06473971,-0.064740
616,1.203125,-0.03716493,-0.037165
617,1.205078,-0.00253392,-0.002534
618,1.207031,-0.01467926,-0.014679
619,1.208984,-0.03257866,-0.032579
620,1.210938,-0.03982895,-0.039829
621,1.212891,0.00199019,0.001990
622,1.214844,0.02738587,0.027386
623,1.216797,0.05656320,0.056563
624,1.218750,0.02440935,0.024409
625,1.220703,0.02728388,0.027284
626,1.222656,0.01470178,0.014702
627,1.224609,-0.02846629,-0.028466
628,1.226562,-0.01678110,-0.016781
629,1.228516,-0.02166027,-0.021660
630,1.230469,-0.04985742,-0.049857
631,1.232422,-0.06319509,-0.063195
632,1.234375,-0.07899799,-0.078998
633,1.236328,-0.05876680,-0.058767
634,1.238281,-0.04087137,-0.040871
635,1.240234,-0.03486474,-0.034865
636,1.242188,-0.01104407,-0.011044
637,1.244141,0.01006443,0.010064
638,1.246094,0.00359107,0.003591
639,1.248047,0.01980810,0.019808
640,1.250000,0.03241650,0.032417
641,1.251953,0.07260370,0.072604
642,1.253906,0.06688338,0.066883
643,1.255859,0.07011684,0.070117
644,1.257812,0.07086223,0.070862
645,1.259766,0.05731782,0.057318
646,1.261719,0.05556297,0.055563
647,1.263672,0.10960364,0.109604
648,1.265625,0.02278789,0.022788
649,1.267578,0.00852242,0.008522
650,1.269531,0.02453333,0.024533
651,1.271484,-0.01837929,-0.018379
652,1.273438,-0.01946733,-0.019467
653,1.275391,-0.07858979,-0.078590
654,1.277344,-0.06567176,-0.065672
655,1.279297,-0.09748947,-0.097489
656,1.281250,-0.12817302,-0.128173
657,1.283203,-0.12086005,-0.120860
658,1.285156,-0.11194592,-0.111946
659,1.287109,-0.11359074,-0.113591
660,1.289062,-0.13597455,-0.135975
661,1.291016,-0.07912623,-0.079126
662,1.292969,-0.13147650,-0.131476
663,1.294922,-0.11696450,-0.116964
664,1.296875,-0.05003484,-0.050035
665,1.298828,-0.09554835,-0.095548
666,1.300781,-0.08242060,-0.082421
667,1.302734,-0.05122944,-0.051229
668,1.304688,-0.01824659,-0.018247
669,1.306641,0.00371066,0.003711
670,1.308594,-0.00169949,-0.001699
671,1.310547,-0.01061468,-0.010615
672,1.312500,0.03429742,0.034297
673,1.314453,0.06823246,0.068232
674,1.316406,0.02266515,0.022665
675,1.318359,0.02307103,0.023071
676,1.320312,0.06897082,0.068971
677,1.322266,0.04804809,0.048048
678,1.324219,0.00194583,0.001946
679,1.326172,-0.02373734,-0.023737
680,1.328125,0.02443432,0.024434
681,1.330078,0.05150956,0.051510
682,1.332031,0.02105606,0.021056
683,1.333984,0.04335484,0.043355
684,1.335938,0.01173952,0.011740
685,1.337891,0.02005812,0.020058
686,1.339844,0.03447159,0.034472
687,1.341797,0.02900964,0.029010
688,1.343750,0.04327293,0.043273
689,1.345703,0.01641750,0.016418
690,1.347656,0.02511034,0.025110
691,1.349609,0.00178938,0.001789
692,1.351562,0.01561831,0.015618
693,1.353516,0.01155053,0.011551
694,1.355469,-0.05450910,-0.054509
695,1.357422,-0.08680487,-0.086805
696,1.359375,-0.08967098,-0.089671
697,1.361328,-0.07482537,-0.074825
698,1.363281,-0.08214344,-0.082143
699,1.365234,-0.08945286,-0.089453
700,1.367188,-0.09149983,-0.091500
701,1.369141,-0.02149140,-0.021491
